date,sales,cost_of_sales,quantity_sold,price_per_unit,cost_per_unit,gross_profit,gross_profit_pct,gross_profit_pct_per_unit,year,month,week_of_year,day_of_week,is_weekend,price_rolling_avg,qty_rolling_avg,price_drop_pct,qty_spike_pct,promo_candidate
2014-01-22,57806.30278009904,57157.2825440923,1704,33.92388660803934,33.543006187847595,649.0202360067415,0.011227499507721147,0.011227499507720978,2014,1,4,Wednesday,false,34.10930513864035,3158.3571428571427,-0.00543601019860598,-0.4604790012890969,false
2014-01-23,63977.75034892355,62863.98723906299,1872,34.17614869066429,33.581189764456724,1113.7631098605634,0.017408600705499842,0.017408600705499894,2014,1,4,Thursday,false,34.09965436754146,3066.5,0.0022432580195194877,-0.3895320397847709,false
2014-01-24,116958.79984795197,114823.79522381267,3423,34.16850711304469,33.54478388075159,2135.0046241392993,0.018254330814909476,0.018254330814909382,2014,1,4,Friday,false,34.10323029045053,2974.5714285714284,0.0019140950003330246,0.1507540101815388,false
2014-01-25,155272.82480548017,152636.27656236594,4544,34.170956163177856,33.590729877281234,2636.54824311423,0.016980100970129166,0.016980100970129287,2014,1,4,Saturday,true,34.10742792987684,2915.785714285714,0.0018625923195271343,0.5584135616471915,false
2014-01-26,82885.21590976272,81583.16694985318,2426,34.16538166107284,33.6286755770211,1302.0489599095308,0.015709061569280026,0.015709061569280026,2014,1,4,Sunday,true,34.111768437871376,2933.4285714285716,0.0015716928689614455,-0.17298139670789914,false
2014-01-27,72353.4258824533,71377.15645543634,2117,34.17733863129585,33.716181603890576,976.2694270169595,0.013493064289768734,0.013493064289768722,2014,1,5,Monday,false,34.11442616692417,2907.0,0.0018441601234575355,-0.2717578259373925,false
2014-01-28,50415.903762389156,49769.09824300322,1476,34.15711637018236,33.71890124864717,646.8055193859327,0.012829394518728375,0.012829394518728434,2014,1,5,Tuesday,false,34.11994455003233,2817.5714285714284,0.0010894455029234037,-0.47614460274806064,false
2014-01-29,67458.30189127379,66529.44199653144,1974,34.17340521341124,33.70285815427125,928.8598947423452,0.013769393368950188,0.013769393368950285,2014,1,5,Wednesday,false,34.12329418368089,2755.285714285714,0.0014685284914349717,-0.2835588738528542,false
2014-01-30,64640.3693131938,63757.83986845208,1892,34.16510005982759,33.698646864932385,882.5294447417182,0.013652914643258147,0.013652914643258202,2014,1,5,Thursday,false,34.12969210148649,2688.9285714285716,0.0010374532016230607,-0.2963740204542436,false
2014-01-31,137693.8735003314,135609.50758204967,4030,34.16721426807231,33.650001881401906,2084.365918281721,0.01513768089527022,0.015137680895270192,2014,1,5,Friday,false,34.135437428518735,2646.1428571428573,9.309047121518361E-4,0.5229714409112993,false
2014-02-01,181209.1284812126,178435.71534579594,5304,34.164616983637366,33.64172612100225,2773.41313541666,0.015305040969303057,0.01530504096930302,2014,2,5,Saturday,true,34.13750551808753,2650.5714285714284,7.941841425839313E-4,1.0010779346771586,false
2014-02-02,113433.58104545697,111466.51684753725,3320,34.1667412787521,33.57425206251122,1967.0641979197244,0.017341109923448946,0.01734110992344887,2014,2,5,Sunday,true,34.14009751059743,2715.6428571428573,7.804244890161786E-4,0.22254662142612897,false
2014-02-03,143192.53335617637,140505.63472300323,4191,34.16667462566843,33.525563045336014,2686.898633173143,0.018764237004521494,0.01876423700452151,2014,2,6,Monday,false,34.14172309615355,2797.3571428571427,7.308222096643604E-4,0.4981998314735849,false
2014-02-04,130126.64989288137,128496.2877011727,3809,34.16294300154407,33.734914072242766,1630.3621917086712,0.012529041461151616,0.012529041461151628,2014,2,6,Tuesday,false,34.145020024675425,2922.214285714286,5.249074932653295E-4,0.3034636161423578,false
2014-02-05,187155.86854573974,195078.60333094277,5764,32.469789824035345,33.84431008517397,-7922.734785203036,-0.042332280824348124,-0.042332280824348194,2014,2,6,Wednesday,false,34.15043076202788,3005.8571428571427,-0.04921287668972108,0.9175894681811703,false
2014-02-06,102314.70959650404,101977.98995528856,3028,33.789534212848096,33.6783322177307,336.71964121547353,0.003291018882264206,0.0032910188822642713,2014,2,6,Thursday,false,34.0465667060276,3295.8571428571427,-0.007549439430966072,-0.08127085952061024,false
2014-02-07,301553.8425550869,313529.1877487157,9284,32.481025695291564,33.77091638827183,-11975.345193628804,-0.03971212932377469,-0.03971212932377462,2014,2,6,Friday,false,34.01895138618358,3378.4285714285716,-0.045207909950940706,1.7480231722271553,false
2014-02-08,316073.1775493943,329754.7794635822,9737,32.46104319085902,33.86615789910467,-13681.601914187893,-0.04328618461163096,-0.04328618461163091,2014,2,6,Saturday,true,33.89841699920122,3797.0714285714284,-0.042402387355612046,1.5643447017438252,false
2014-02-09,135178.0425545823,141530.70868329128,4163,32.47130496146584,33.99728769716341,-6352.666128708981,-0.04699480780056344,-0.04699480780056339,2014,2,6,Sunday,true,33.776280358321294,4168.0,-0.03863585282367997,-0.0011996161228406909,false
2014-02-10,147727.5161863135,154828.68457507665,4552,32.45332077906711,34.01333140928749,-7101.168388763152,-0.04806936833492265,-0.04806936833492264,2014,2,7,Monday,false,33.655274879777934,4292.071428571428,-0.03571369139026186,0.060560169082527614,false
2014-02-11,135498.74644438608,139824.1616410127,4172,32.47812714390846,33.514899722198635,-4325.415196626622,-0.03192217869264155,-0.03192217869264149,2014,2,7,Tuesday,false,33.53213074747588,4466.0,-0.031432646243238306,-0.06583072100313479,false
2014-02-12,163432.8452052823,166893.3689190051,5037,32.446465198586914,33.133485987493565,-3460.523713722796,-0.02117397949828355,-0.02117397949828357,2014,2,7,Wednesday,false,33.412202945599184,4658.571428571428,-0.028903743598847908,0.08123275068997243,false
2014-02-13,138291.63332158606,141027.43445568127,4259,32.470446894009406,33.11280452117428,-2735.801134095207,-0.019782839123270182,-0.01978283912327021,2014,2,7,Thursday,false,33.28885008739744,4877.357142857143,-0.024584904291958976,-0.12678119004730318,false
2014-02-14,336901.37170009944,343519.87554694666,10381,32.4536529910509,33.09121236363998,-6618.503846847219,-0.01964522677200268,-0.01964522677200277,2014,2,7,Friday,false,33.16780343269614,5046.428571428572,-0.021531436143921515,1.057098372257608,false
2014-02-15,367729.26821441203,373973.5933348522,11332,32.45051784454748,33.001552535726454,-6244.32512044016,-0.016980767265985693,-0.016980767265985703,2014,2,7,Saturday,true,33.04540619862318,5500.071428571428,-0.0180021498449758,1.0603368787418346,false
2014-02-16,133913.8413873911,136797.07737015275,4127,32.44822907375602,33.14685664408838,-2883.23598276166,-0.021530530025054874,-0.021530530025054884,2014,2,7,Sunday,true,32.92297054583105,5930.642857142857,-0.014419764201233252,-0.304122655939491,false
2014-02-17,150800.3470166623,152887.1063994804,4649,32.43715788699985,32.88601987513022,-2086.759382818098,-0.013837895098394745,-0.013837895098394842,2014,2,8,Monday,false,32.800219674045614,5988.285714285715,-0.011068882789618985,-0.22365093754473023,false
2014-02-18,55591.93033577391,53463.2442119933,1627,34.16836529549718,32.86001488137265,2128.686123780615,0.038291279164501084,0.03829127916450107,2014,2,8,Tuesday,false,32.67668276414072,6021.0,0.04564975405010901,-0.7297791064607209,false
2014-02-19,106427.191838824,107736.44407595859,3281,32.4374251261274,32.836465734824316,-1309.252237134584,-0.012301858336329576,-0.012301858336329505,2014,2,8,Wednesday,false,32.67707007085165,5865.142857142857,-0.007333734150725273,-0.44059333593141076,false
2014-02-20,78940.55442479794,75934.39482203958,2310,34.17340018389521,32.872032390493324,3006.1596027583582,0.038081308456253,0.03808130845625302,2014,2,8,Thursday,false,32.67475830671537,5687.785714285715,0.04586543114143982,-0.593866556154165,false
2014-02-21,317916.3178585343,322089.78895544185,9802,32.43382145057481,32.85959895485022,-4173.471096907568,-0.013127577486490233,-0.013127577486490207,2014,2,8,Friday,false,32.70217730464731,5636.5,-0.008206054648060387,0.7390224430054112,false
2014-02-22,309217.8755625262,320116.92432327796,9772,31.643253741560194,32.75858824429778,-10899.048760751728,-0.03524714973519653,-0.035247149735196506,2014,2,8,Saturday,true,32.698805572881824,5673.5,-0.0322810516417466,0.7223935842072795,false
2014-02-23,138491.5499504623,140752.60159166716,4270,32.43361825537759,32.963138546057884,-2261.05164120486,-0.016326278693636013,-0.016326278693636027,2014,2,8,Sunday,true,32.64039204078905,5676.0,-0.006334905081809961,-0.24770965468639888,false
2014-02-24,133146.22220523606,134505.40422379476,4106,32.427233854173416,32.75825723911222,-1359.1820185586985,-0.010208190634681393,-0.010208190634681584,2014,2,9,Monday,false,32.63770013321132,5683.642857142857,-0.006448563415279899,-0.2775760013070088,false
2014-02-25,224994.65618289215,227546.44655960065,6937,32.43399973805567,32.80185188980837,-2551.7903767084936,-0.011341559928579865,-0.011341559928579811,2014,2,9,Tuesday,false,32.635836781433206,5651.785714285715,-0.006184521779823465,0.22739968404423372,false
2014-02-26,225051.59146803216,228214.1421194314,6934,32.45624336141219,32.91233661947381,-3162.550651399244,-0.014052558485677156,-0.01405255848567732,2014,2,9,Wednesday,false,32.63268482387229,5849.285714285715,-0.0054068938370349,0.18544388814263027,false
2014-02-27,344299.68244113005,365935.6529559262,11082,31.06837055054413,33.02072306045174,-21635.97051479615,-0.06284051835713084,-0.06284051835713086,2014,2,9,Thursday,false,32.6333832640741,5984.785714285715,-0.047957415290521846,0.851695370403523,false
2014-02-28,661876.4999996495,686656.7909921708,20805,31.813338139853375,33.004411967900545,-24780.29099252133,-0.03743944828458852,-0.037439448284588575,2014,2,9,Friday,false,32.53323495382658,6472.142857142857,-0.02212804275366195,2.2145458558657984,false
2014-03-01,846678.388160804,872081.5850035211,26410,32.05900750324892,33.020885460186335,-25403.196842717007,-0.03000336042342957,-0.030003360423429687,2014,3,9,Saturday,true,32.487498178741035,7216.714285714285,-0.013189402062745074,2.659560148068967,false
2014-03-02,478902.30487182323,495554.4499238885,15004,31.91830877578134,33.02815582004055,-16652.145052065258,-0.03477148654885291,-0.034771486548852815,2014,3,9,Sunday,true,32.459533154362575,8293.714285714286,-0.016673818936563875,0.8090808874190436,false
2014-03-03,538827.2021325426,557567.1369848134,16884,31.913480344263363,33.02340304340283,-18739.93485227076,-0.03477911801427769,-0.0347791180142777,2014,3,10,Monday,false,32.421681704507236,9070.642857142857,-0.01567473781513387,0.861389569175283,false
2014-03-04,310346.1212875447,323325.0299270246,9789,31.70355718536569,33.02942383563435,-12978.908639479894,-0.04182075350461544,-0.041820753504615435,2014,3,10,Tuesday,false,32.38427616574034,9944.57142857143,-0.021020046175828665,-0.015643854507843554,false
2014-03-05,256390.52221047232,267308.50708271045,8079,31.73542792554429,33.086830929905986,-10917.984872238128,-0.04258341836550221,-0.042583418365502265,2014,3,10,Wednesday,false,32.20821844358809,10527.57142857143,-0.014679188756493286,-0.23258654146255417,false
2014-03-06,167803.65977609382,168135.6900061219,5072,33.08431777919831,33.14978115262656,-332.03023002808914,-0.001978682887316811,-0.0019786828873168184,2014,3,10,Thursday,false,32.15807578640358,10870.285714285714,0.028802780332595146,-0.5334069284550281,false
2014-03-07,465318.02151156624,483774.59671529237,14551,31.97842220545435,33.24682817093618,-18456.575203726126,-0.039664432389209234,-0.039664432389209275,2014,3,10,Friday,false,32.08028418606809,11067.57142857143,-0.003175220644023401,0.3147419100848036,false
2014-03-08,520146.74963959056,541498.9582445963,16262,31.98541075141991,33.298423210219916,-21352.208605005697,-0.04105035476968881,-0.041050354769688824,2014,3,10,Saturday,true,32.04775566855949,11406.785714285714,-0.0019453754510723317,0.4256426312658506,false
2014-03-09,224699.25281941216,233589.98296832,7014,32.035821616682654,33.30339078533219,-8890.730148907838,-0.03956724393762538,-0.039567243937625445,2014,3,10,Sunday,true,32.07219545497804,11870.357142857143,-0.0011341237411218146,-0.4091163462406355,false
2014-03-10,286230.6788963384,297642.8914364595,8932,32.04553055265768,33.32320772911548,-11412.212540121109,-0.039870682570173295,-0.03987068257017316,2014,3,11,Monday,false,32.043781409356974,12066.357142857143,5.458604520987884E-5,-0.2597600175221543,false
2014-03-11,187143.0180625835,191499.04281320787,5737,32.620362221123145,33.37964838996128,-4356.024750624376,-0.02327644811823893,-0.02327644811823904,2014,3,11,Tuesday,false,32.01651688782014,12411.07142857143,0.018860431802084122,-0.5377514316134788,false
2014-03-12,191700.3891282347,197153.4240190601,5903,32.47507862582326,33.398852112325955,-5453.0348908253945,-0.028445612007483616,-0.028445612007483738,2014,3,11,Wednesday,false,32.02982849375353,12325.357142857143,0.013901108841608808,-0.5210686447799252,false
2014-03-13,164663.9676028023,168975.17404544077,5056,32.568031567009946,33.4207227146837,-4311.206442638475,-0.026181844792163903,-0.02618184479216401,2014,3,11,Thursday,false,32.03117386978288,12251.714285714286,0.01676047526105549,-0.587323056831697,false
2014-03-14,395941.3451321622,406765.91395402345,12167,32.5422326894191,33.431898903100475,-10824.568821861234,-0.02733881913304122,-0.027338819133041304,2014,3,11,Friday,false,32.13829251381616,11821.285714285714,0.012568812591063693,0.02924506640563637,false
2014-03-15,518183.2103749144,534383.1431186085,15971,32.44525767797348,33.45959195533207,-16199.93274369411,-0.03126294410807556,-0.031262944108075515,2014,3,11,Saturday,true,32.19035641021371,11204.285714285714,0.007918559972168941,0.42543669514216503,false
2014-03-16,226617.95494027078,233191.10456622293,6968,32.522668619441845,33.46600237747172,-6573.149625952152,-0.029005422927254918,-0.02900542292725492,2014,3,11,Sunday,true,32.21794570840832,10458.642857142857,0.009458173211645675,-0.3337567698622465,false
2014-03-17,243707.871947377,250794.22126409467,7494,32.520399245713506,33.46600230372227,-7086.349316717678,-0.029077227830571716,-0.029077227830571716,2014,3,12,Monday,false,32.26111426866979,9884.642857142857,0.008037074444620653,-0.24185424720887377,false
2014-03-18,94849.7437997705,90571.58892297688,2707,35.03869368295918,33.45828922163904,4278.154876793618,0.0451045485776417,0.04510454857764159,2014,3,12,Tuesday,false,32.304465618773364,9213.92857142857,0.0846393218960059,-0.7062056668863134,false
2014-03-19,92386.78306657562,88255.8409917939,2637,35.03480586521639,33.4682749305248,4130.94207478172,0.04471356115738857,0.04471356115738866,2014,3,12,Wednesday,false,32.542689654315765,8708.07142857143,0.0765799089556854,-0.6971774954270669,false
2014-03-20,180394.82770444016,172344.3044394809,5149,35.03492478237331,33.471412786848106,8050.523264959251,0.04462723996803983,0.04462723996803995,2014,3,12,Thursday,false,32.77835950714949,8319.357142857143,0.06884314252309141,-0.3810819860737866,false
2014-03-21,200939.69236394396,192019.14427492704,5735,35.03743546014716,33.481978077581,8920.548089016927,0.04439415619717354,0.04439415619717356,2014,3,12,Friday,false,32.917688578804835,8324.857142857143,0.06439537442817882,-0.3110992895630985,false
2014-03-22,172953.92471044016,165201.30501850985,4936,35.039287826264214,33.468659849779144,7752.619691930304,0.04482476882157926,0.04482476882157928,2014,3,12,Saturday,true,33.13618952556861,7695.142857142857,0.05743262360408492,-0.35855641777744773,false
2014-03-23,70194.79953786121,67061.62270944688,2003,35.04483252015038,33.48059046901991,3133.1768284143327,0.044635455176766765,0.04463545517676677,2014,3,12,Sunday,true,33.35432360234321,6886.142857142857,0.05068335181854536,-0.709125988009045,false
2014-03-24,81378.21463167097,77703.6463336835,2323,35.03151727579465,33.449697087250755,3674.568297987469,0.045154201460662076,0.04515420146066203,2014,3,13,Monday,false,33.5692529525909,6528.214285714285,0.043559632538408596,-0.6441599649871437,false
2014-03-25,130227.01471457879,127394.28924213616,3822,34.07300228010958,33.33183915283521,2832.725472442631,0.02175221077324988,0.021752210773249934,2014,3,13,Tuesday,false,33.78253771852926,6056.142857142857,0.008598068149895053,-0.36890524379024836,false
2014-03-26,125310.0364078538,122275.10258217747,3666,34.1816793256557,33.35381958051759,3034.9338256763294,0.02421939944058715,0.024219399440587094,2014,3,13,Wednesday,false,33.88629772274257,5919.357142857143,0.008716844942163402,-0.3806759903947099,false
2014-03-27,119452.33963454989,118186.57504122709,3543,33.71502671028786,33.35776885160234,1265.764593322805,0.010596398506678564,0.010596398506678545,2014,3,13,Thursday,false,34.008197772730604,5759.571428571428,-0.00862059978602641,-0.3848500632487536,false
2014-03-28,276174.76932028367,271550.89558082254,8130,33.96983632475814,33.401094167382844,4623.8737394611235,0.016742563959920444,0.016742563959920593,2014,3,13,Friday,false,34.09012599725045,5651.5,-0.003528578113850742,0.4385561355392374,false
2014-03-29,357369.2669406512,352250.83007461776,10518,33.97692212784286,33.490286183173396,5118.436866033473,0.014322543485205454,0.014322543485205369,2014,3,13,Saturday,true,34.19209768548895,5363.142857142857,-0.006293137075863334,0.9611634968834906,false
2014-03-30,163865.4902727038,160525.42687771353,4791,34.20277400807844,33.50562030426081,3340.063394990284,0.02038295793355742,0.02038295793355741,2014,3,13,Sunday,true,34.30150228905106,4973.642857142857,-0.0028782494755085148,-0.03672214961726812,false
2014-03-31,190719.6145286,187072.5952299383,5583,34.16077637983163,33.507539894311,3647.019298661704,0.019122413327417893,0.019122413327417744,2014,3,14,Monday,false,34.42150981681081,4818.142857142857,-0.007574724013176284,0.15874521896403482,false
2014-04-01,244535.20522546367,239700.6847975987,7155,34.17682812375453,33.501143926987936,4834.520427864976,0.019770242993876915,0.019770242993876995,2014,4,14,Tuesday,false,34.538679612104964,4681.642857142857,-0.01047670300122335,0.5283096593076302,false
2014-04-02,155620.50378882745,153366.01881055222,4575,34.01541066422458,33.522627062415786,2254.484978275228,0.014487069013312663,0.014487069013312747,2014,4,14,Wednesday,false,34.47711778644749,4999.357142857143,-0.013391697214446257,-0.08488234201540203,false
2014-04-03,136001.97816007744,134523.06863372037,3997,34.02601405055728,33.65600916530407,1478.909526357078,0.010874176584522673,0.010874176584522666,2014,4,14,Thursday,false,34.40430384351951,5137.785714285715,-0.010995420650939395,-0.22203839897676883,false
2014-04-04,190559.88751276743,187742.30001175258,5558,34.28569404691749,33.778751351520796,2817.5875010148447,0.014785837343790768,0.014785837343790706,2014,4,14,Friday,false,34.33223879124693,5055.5,-0.0013557153849606998,0.09939669666699634,false
2014-04-05,217110.50252912124,213540.73418419377,6320,34.352927615367285,33.7880908519294,3569.7683449274627,0.016442172549661186,0.016442172549661155,2014,4,14,Saturday,true,34.27854297601625,5042.857142857143,0.0021700058664419607,0.2532577903682719,false
2014-04-06,119190.09998255635,116856.31461341622,3447,34.5779228263871,33.90087456147845,2333.785369140125,0.019580362542540683,0.01958036254254058,2014,4,14,Sunday,true,34.229517246666454,5141.714285714285,0.010178512808403062,-0.3296010224494332,false
2014-04-07,131910.19745153244,130784.44470906522,3854,34.22682860704007,33.93472877765055,1125.7527424672153,0.008534235898485778,0.008534235898485766,2014,4,15,Monday,false,34.1961665542548,5244.857142857143,8.966517558808697E-4,-0.265184943073487,false
2014-04-08,118921.30767625879,115305.80518544574,3394,35.038688178037354,33.97342521668997,3615.5024908130436,0.030402478424266733,0.03040247842426661,2014,4,15,Tuesday,false,34.1386887922009,5354.214285714285,0.026363033194235032,-0.3661068050534292,false
2014-04-09,124828.28283680881,121264.70311816283,3563,35.034600852317936,34.03443814711278,3563.579718645982,0.028547855002577747,0.028547855002577657,2014,4,15,Wednesday,false,34.2076663563386,5323.642857142857,0.0241739523346967,-0.3307214447679489,false
2014-04-10,179326.49022809637,183278.50242698644,5380,33.33206138068706,34.06663613884506,-3952.0121988900646,-0.02203808368670606,-0.02203808368670605,2014,4,15,Thursday,false,34.26858932252877,5316.285714285715,-0.027329048564774753,0.011984736926962896,false
2014-04-11,318949.81705616,326322.52601226023,9573,33.31764515367806,34.087801735324376,-7372.708956100221,-0.023115576688987567,-0.023115576688987526,2014,4,15,Friday,false,34.241234656128704,5447.5,-0.0269730198611672,0.7573198715006884,false
2014-04-12,375031.109322689,383727.1940129243,11250,33.33609860646124,34.10908391225993,-8696.084690235264,-0.02318763556959449,-0.023187635569594536,2014,4,15,Saturday,true,34.194649572480124,5550.571428571428,-0.02510775740511885,1.0268183456014826,false
2014-04-13,166393.54070527272,170061.86414652268,4990,33.34539893893241,34.08053389709873,-3668.3234412499587,-0.022046068769866114,-0.02204606876986598,2014,4,15,Sunday,true,34.148876463810005,5602.857142857143,-0.02352866647689259,-0.10938296787353395,false
2014-04-14,193652.32776782895,198212.06872996836,5810,33.33086536451445,34.11567448020109,-4559.740962139418,-0.023546016795657224,-0.023546016795657067,2014,4,16,Monday,false,34.08763538744243,5617.071428571428,-0.022200719243986276,0.03434682536654843,false
2014-04-15,249805.51721349137,255956.65403528852,7497,33.32073058736713,34.141210355514005,-6151.136821797147,-0.02462370283255273,-0.02462370283255262,2014,4,16,Tuesday,false,34.02835602920549,5633.285714285715,-0.02079516980576513,0.3308396520680647,false
2014-04-16,294023.41088805016,301522.3522543714,8821,33.33220846707291,34.18233219072343,-7498.941366321233,-0.025504572386504505,-0.025504572386504495,2014,4,16,Wednesday,false,33.96720620517782,5657.714285714285,-0.01869443528176041,0.5591101908898092,false
2014-04-17,612236.0057972377,627927.7586733897,18366,33.33529379272775,34.189685215800374,-15691.752876151935,-0.025630235281112787,-0.025630235281112683,2014,4,16,Thursday,false,33.91840604823841,5961.0,-0.0171916172794608,2.0810266733769502,false
2014-04-18,464815.51786854694,476692.5436944089,13940,33.3440113248599,34.1960217858256,-11877.025825861958,-0.025552128466633645,-0.02555212846663346,2014,4,16,Friday,false,33.869068886964875,6987.357142857143,-0.015502568548822851,0.9950318432270528,false
2014-04-19,360480.94044953777,369765.6127632247,10814,33.334653268867925,34.19323217710604,-9284.672313686926,-0.025756347345600228,-0.02575634734560038,2014,4,16,Saturday,true,33.80180583538933,7586.071428571428,-0.013820343469114704,0.425507273668848,false
2014-04-20,114279.57725376953,117190.8261541667,3429,33.32737744350234,34.17638558010111,-2911.2489003971714,-0.025474795850289545,-0.025474795850289614,2014,4,16,Sunday,true,33.72907195349652,7907.071428571428,-0.011909444485991488,-0.566337545957958,false
2014-04-21,161170.82040273017,165415.08384550374,4834,33.341088209087744,34.219090576231636,-4244.263442773576,-0.026333944520280417,-0.026333944520280428,2014,4,17,Monday,false,33.639747283290454,7905.785714285715,-0.008878160459637593,-0.38854907346337675,false
2014-04-22,182483.14649530518,187344.73717165823,5475,33.33025506763565,34.21821683500607,-4861.590676353051,-0.02664131329233808,-0.026641313292338084,2014,4,17,Tuesday,false,33.57648011200815,7975.785714285715,-0.007333259577868684,-0.3135472546368025,false
